Product Type,Comment,Total Thickness (mm),Outer Lite (Name_Thickness mm),Outer Lite NFRC ID,Outer Lite Low-E,Middle Lite (Name_Thickness mm),Middle Lite NFRC ID,Middle Lite Low-E,Inner Lite (Name_Thickness mm),Inner Lite NFRC ID,Inner Lite Low-E,Gas Fill,U-value NFRC (W/m²K),U-value NFRC (BTU/hrftF),R-value NFRC,SHGC,Tvis (Visible Transmittance),Exterior Visible Reflectance,Exterior Reflected Color L*,Exterior Reflected Color a*,Exterior Reflected Color b*,Interior Reflected Color L*,Interior Reflected Color a*,Interior Reflected Color b*,T-UV,NFRC,CEN,g-factor,U-value CEN (W/m�K)
EnthermalPlus,C180 5mm / Argon 11.85mm / C180 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2193,LoE 180 S2,5mm Clear,2193,LoE 180 S4,Float Glass - 4mm,2002,,Ar90,0.3784,0.0666,15.01,0.498,0.6854,0.2052,52.62,-2.59,-6.68,51.27,-1.24,-7.4,0.1167,Yes,No,,
EnthermalPlus,C180 5mm / Argon 11.85mm / C270 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2193,LoE 180 S2,5mm Clear,2028,LoE² 270 S4,Float Glass - 4mm,2002,,Ar90,0.2921,0.0514,19.44,0.3266,0.6003,0.1811,49.78,-3.25,-5.29,48.2,-7.42,0.0,0.0594,Yes,No,,
EnthermalPlus,C180 5mm / Argon 11.85mm / C272 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2193,LoE 180 S2,5 mm Clear,2013,LoE² 272 S4,Float Glass - 4mm,2002,,Ar90,0.3116,0.0549,18.22,0.363,0.6203,0.1706,48.46,-1.97,-5.56,46.54,-2.48,-1.85,0.0714,Yes,No,,
EnthermalPlus,C180 5mm / Argon 11.85mm / C366 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2193,LoE 180 S2,5mm Clear,2156,LoE³ 366 S4,Float Glass - 4mm,2002,,Ar90,0.2474,0.0436,22.95,0.2519,0.5581,0.1733,48.8,-2.02,-6.09,46.1,-0.99,-2.64,0.0219,Yes,No,,
EnthermalPlus,C180 5mm / Argon 11.79mm / SB60 5mm / Vacuum 0.25mm / Clear 4mm,25.44,5mm Clear,2193,LoE 180 S2,Clear  5mm,5283,Solarban® 60 S4,Clear Float Glass,413,,Ar90,0.2913,0.0513,19.5,0.3507,0.62,0.1721,48.65,-2.22,-5.69,46.88,-3.51,-0.78,0.0837,Yes,No,,
EnthermalPlus,C180 5mm / Argon 11.79mm / SB70 5mm / Vacuum 0.25mm / Clear 4mm,25.44,5mm Clear,2193,LoE 180 S2,Solarban® 70 glass  5mm,5434,Solarban® 70 S4,Clear Float Glass,413,,Ar90,0.2412,0.0425,23.54,0.2483,0.568,0.192,51.07,-3.72,-6.22,48.71,-2.66,-5.91,0.03,Yes,No,,
EnthermalPlus,C180 5mm / Argon 11.45mm / LUMI 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2193,LoE 180 S2,SGG ECLAZ II 5mm,20755,ECLAZ II S4,SGG PLANICLEAR 4mm,21011,,Ar90,0.3233,0.0569,17.56,0.5013,0.7218,0.1757,49.19,-1.86,-6.26,48.33,-0.66,-5.97,0.1829,Yes,No,,
EnthermalPlus,C270 5mm / Argon 11.85mm / C180 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2028,LoE² 270 S2,5mm Clear,2193,LoE 180 S4,Float Glass - 4mm,2002,,Ar90,0.3721,0.0655,15.26,0.3009,0.6012,0.1615,47.28,-4.17,-3.42,50.01,-5.12,-3.24,0.0597,Yes,No,,
EnthermalPlus,C270 5mm / Argon 11.85mm / C270 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2028,LoE² 270 S2,5mm Clear,2028,LoE² 270 S4,Float Glass - 4mm,2002,,Ar90,0.2882,0.0508,19.7,0.2446,0.5271,0.1428,44.7,-4.8,-2.04,47.14,-10.98,4.05,0.0329,Yes,No,,
EnthermalPlus,C270 5mm / Argon 11.85mm / C272 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2028,LoE² 270 S2,5 mm Clear,2013,LoE² 272 S4,Float Glass - 4mm,2002,,Ar90,0.3072,0.0541,18.48,0.2615,0.5446,0.1347,43.5,-3.59,-2.2,45.34,-6.32,2.71,0.0401,Yes,No,,
EnthermalPlus,C270 5mm / Argon 11.85mm / C366 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2028,LoE² 270 S2,5mm Clear,2156,LoE³ 366 S4,Float Glass - 4mm,2002,,Ar90,0.2445,0.0431,23.22,0.2044,0.4903,0.1368,43.8,-3.76,-2.66,45.12,-3.73,0.59,0.0117,Yes,No,,
EnthermalPlus,C270 5mm / Argon 11.79mm / SB60 5mm / Vacuum 0.25mm / Clear 4mm,25.44,5mm Clear,2028,LoE² 270 S2,Clear  5mm,5283,Solarban® 60 S4,Clear Float Glass,413,,Ar90,0.2874,0.0506,19.76,0.2574,0.5444,0.1359,43.68,-3.77,-2.34,45.71,-7.24,3.73,0.0447,Yes,No,,
EnthermalPlus,C270 5mm / Argon 11.79mm / SB70 5mm / Vacuum 0.25mm / Clear 4mm,25.44,5mm Clear,2028,LoE² 270 S2,Solarban® 70 glass  5mm,5434,Solarban® 70 S4,Clear Float Glass,413,,Ar90,0.2385,0.042,23.81,0.2025,0.4989,0.1511,45.85,-5.44,-2.89,47.78,-5.35,-3.31,0.0161,Yes,No,,
EnthermalPlus,C270 5mm / Argon 11.45mm / LUMI 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2028,LoE² 270 S2,SGG ECLAZ II 5mm,20755,ECLAZ II S4,SGG PLANICLEAR 4mm,21011,,Ar90,0.3188,0.0561,17.81,0.3129,0.6335,0.1386,44.16,-3.45,-2.94,46.79,-5.49,-0.54,0.0907,Yes,No,,
EnthermalPlus,C272 5mm / Argon 11.85mm / C180 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5 mm Clear,2013,LoE² 272 S2,5mm Clear,2193,LoE 180 S4,Float Glass - 4mm,2002,,Ar90,0.3735,0.0658,15.2,0.3387,0.621,0.1504,45.75,-2.14,-3.9,48.57,-1.78,-4.4,0.0717,Yes,No,,
EnthermalPlus,C272 5mm / Argon 11.85mm / C270 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5 mm Clear,2013,LoE² 272 S2,5mm Clear,2028,LoE² 270 S4,Float Glass - 4mm,2002,,Ar90,0.2891,0.0509,19.64,0.2655,0.5447,0.1305,42.84,-2.84,-2.29,45.93,-8.26,3.23,0.0401,Yes,No,,
EnthermalPlus,C272 5mm / Argon 11.85mm / C272 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5 mm Clear,2013,LoE² 272 S2,5 mm Clear,2013,LoE² 272 S4,Float Glass - 4mm,2002,,Ar90,0.3082,0.0543,18.43,0.2865,0.563,0.1219,41.49,-1.48,-2.51,43.98,-3.18,1.7,0.0496,Yes,No,,
EnthermalPlus,C272 5mm / Argon 11.85mm / C366 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5 mm Clear,2013,LoE² 272 S2,5mm Clear,2156,LoE³ 366 S4,Float Glass - 4mm,2002,,Ar90,0.2452,0.0432,23.16,0.217,0.5067,0.1241,41.84,-1.58,-3.14,43.99,-1.06,-0.21,0.0144,Yes,No,,
EnthermalPlus,C272 5mm / Argon 11.79mm / SB60 5mm / Vacuum 0.25mm / Clear 4mm,25.44,5 mm Clear,2013,LoE² 272 S2,Clear  5mm,5283,Solarban® 60 S4,Clear Float Glass,413,,Ar90,0.2883,0.0508,19.7,0.2807,0.5627,0.1232,41.69,-1.72,-2.64,44.35,-4.09,2.76,0.0537,Yes,No,,
EnthermalPlus,C272 5mm / Argon 11.79mm / SB70 5mm / Vacuum 0.25mm / Clear 4mm,25.44,5 mm Clear,2013,LoE² 272 S2,Solarban® 70 glass  5mm,5434,Solarban® 70 S4,Clear Float Glass,413,,Ar90,0.2391,0.0421,23.75,0.2144,0.5153,0.1394,44.15,-3.4,-3.43,46.71,-2.84,-4.2,0.0199,Yes,No,,
EnthermalPlus,C272 5mm / Argon 11.45mm / LUMI 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5 mm Clear,2013,LoE² 272 S2,SGG ECLAZ II 5mm,20755,ECLAZ II S4,SGG PLANICLEAR 4mm,21011,,Ar90,0.3198,0.0563,17.76,0.3515,0.6549,0.126,42.23,-1.36,-3.26,45.03,-1.37,-1.9,0.1077,Yes,No,,
EnthermalPlus,C340 5mm / Argon 11.85mm / C180 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2166,LoE³ 340 S2,5mm Clear,2193,LoE 180 S4,Float Glass - 4mm,2002,,Ar90,0.3707,0.0653,15.32,0.1416,0.3364,0.1447,45.15,-6.52,-13.58,52.06,-2.3,-3.02,0.0093,Yes,No,,
EnthermalPlus,C340 5mm / Argon 11.85mm / C270 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2166,LoE³ 340 S2,5mm Clear,2028,LoE² 270 S4,Float Glass - 4mm,2002,,Ar90,0.2874,0.0506,19.76,0.1226,0.295,0.1386,44.25,-6.64,-12.86,48.85,-8.48,4.09,0.0049,Yes,No,,
EnthermalPlus,C340 5mm / Argon 11.85mm / C272 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2166,LoE³ 340 S2,5 mm Clear,2013,LoE² 272 S4,Float Glass - 4mm,2002,,Ar90,0.3062,0.0539,18.54,0.1284,0.3044,0.136,43.83,-6.15,-12.78,47.28,-3.54,2.42,0.0061,Yes,No,,
EnthermalPlus,C340 5mm / Argon 11.85mm / C366 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2166,LoE³ 340 S2,5mm Clear,2156,LoE³ 366 S4,Float Glass - 4mm,2002,,Ar90,0.2439,0.043,23.28,0.1093,0.2749,0.1366,43.93,-6.31,-12.79,46.68,-2.47,1.37,0.0018,Yes,No,,
EnthermalPlus,C340 5mm / Argon 11.79mm / SB60 5mm / Vacuum 0.25mm / Clear 4mm,25.44,5mm Clear,2166,LoE³ 340 S2,Clear  5mm,5283,Solarban® 60 S4,Clear Float Glass,413,,Ar90,0.2866,0.0505,19.82,0.1275,0.3045,0.1364,43.9,-6.13,-12.9,47.62,-4.65,3.59,0.0067,Yes,No,,
EnthermalPlus,C340 5mm / Argon 11.79mm / SB70 5mm / Vacuum 0.25mm / Clear 4mm,25.44,5mm Clear,2166,LoE³ 340 S2,Solarban® 70 glass  5mm,5434,Solarban® 70 S4,Clear Float Glass,413,,Ar90,0.2379,0.0419,23.87,0.1092,0.2797,0.1413,44.64,-7.07,-12.97,49.28,-3.92,-2.62,0.0025,Yes,No,,
EnthermalPlus,C340 5mm / Argon 11.45mm / LUMI 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2166,LoE³ 340 S2,SGG ECLAZ II 5mm,20755,ECLAZ II S4,SGG PLANICLEAR 4mm,21011,,Ar90,0.3178,0.056,17.87,0.1459,0.3539,0.1373,44.07,-6.12,-13.26,49.29,-1.87,-0.57,0.0142,Yes,No,,
EnthermalPlus,C366 5mm / Argon 11.85mm / C180 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2156,LoE³ 366 S2,5mm Clear,2193,LoE 180 S4,Float Glass - 4mm,2002,,Ar90,0.369,0.065,15.39,0.2271,0.5588,0.146,45.13,-2.74,-4.36,48.95,-0.34,-5.27,0.0217,Yes,No,,
EnthermalPlus,C366 5mm / Argon 11.85mm / C270 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2156,LoE³ 366 S2,5mm Clear,2028,LoE² 270 S4,Float Glass - 4mm,2002,,Ar90,0.2863,0.0504,19.83,0.1978,0.4903,0.1297,42.73,-3.01,-3.32,46.24,-7.06,2.35,0.0116,Yes,No,,
EnthermalPlus,C366 5mm / Argon 11.85mm / C272 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2156,LoE³ 366 S2,5 mm Clear,2013,LoE² 272 S4,Float Glass - 4mm,2002,,Ar90,0.305,0.0537,18.62,0.2074,0.5067,0.1227,41.62,-1.72,-3.47,44.34,-1.83,0.69,0.0142,Yes,No,,
EnthermalPlus,C366 5mm / Argon 11.85mm / C366 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2156,LoE³ 366 S2,5mm Clear,2156,LoE³ 366 S4,Float Glass - 4mm,2002,,Ar90,0.2431,0.0428,23.36,0.1751,0.4566,0.1244,41.89,-2.1,-3.68,44.26,-0.24,-0.85,0.0043,Yes,No,,
EnthermalPlus,C366 5mm / Argon 11.79mm / SB60 5mm / Vacuum 0.25mm / Clear 4mm,25.44,5mm Clear,2156,LoE³ 366 S2,Clear  5mm,5283,Solarban® 60 S4,Clear Float Glass,413,,Ar90,0.2855,0.0503,19.89,0.2062,0.5065,0.1238,41.8,-1.82,-3.63,44.7,-2.78,1.76,0.0159,Yes,No,,
EnthermalPlus,C366 5mm / Argon 11.79mm / SB70 5mm / Vacuum 0.25mm / Clear 4mm,25.44,5mm Clear,2156,LoE³ 366 S2,Solarban® 70 glass  5mm,5434,Solarban® 70 S4,Clear Float Glass,413,,Ar90,0.2371,0.0418,23.94,0.1751,0.4644,0.1368,43.79,-4.06,-3.75,46.96,-2.06,-4.72,0.0059,Yes,No,,
EnthermalPlus,C366 5mm / Argon 11.45mm / LUMI 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2156,LoE³ 366 S2,SGG ECLAZ II 5mm,20755,ECLAZ II S4,SGG PLANICLEAR 4mm,21011,,Ar90,0.3166,0.0558,17.94,0.2363,0.5891,0.126,42.23,-1.6,-4.24,45.5,0.46,-3.1,0.0332,Yes,No,,
EnthermalPlus,Q452 5mm / Argon 11.85mm / C180 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2106,Quad LoE 452 S2,5mm Clear,2193,LoE 180 S4,Float Glass - 4mm,2002,,Ar90,0.3685,0.0649,15.41,0.1797,0.4524,0.1181,41.1,-4.41,-2.98,51.72,-4.17,-2.18,0.0063,Yes,No,,
EnthermalPlus,Q452 5mm / Argon 11.85mm / C270 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2106,Quad LoE 452 S2,5mm Clear,2028,LoE² 270 S4,Float Glass - 4mm,2002,,Ar90,0.286,0.0504,19.85,0.1572,0.3966,0.1075,39.3,-4.4,-2.21,48.59,-9.88,4.79,0.0035,Yes,No,,
EnthermalPlus,Q452 5mm / Argon 11.85mm / C272 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2106,Quad LoE 452 S2,5 mm Clear,2013,LoE² 272 S4,Float Glass - 4mm,2002,,Ar90,0.3047,0.0537,18.64,0.1644,0.4095,0.1028,38.47,-3.38,-2.27,46.98,-5.28,3.52,0.0044,Yes,No,,
EnthermalPlus,Q452 5mm / Argon 11.85mm / C366 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2106,Quad LoE 452 S2,5mm Clear,2156,LoE³ 366 S4,Float Glass - 4mm,2002,,Ar90,0.2429,0.0428,23.38,0.1407,0.3692,0.104,38.67,-3.73,-2.33,46.48,-3.15,1.47,0.0013,Yes,No,,
EnthermalPlus,Q452 5mm / Argon 11.79mm / SB60 5mm / Vacuum 0.25mm / Clear 4mm,25.44,5mm Clear,2106,Quad LoE 452 S2,Clear  5mm,5283,Solarban® 60 S4,Clear Float Glass,413,,Ar90,0.2852,0.0502,19.91,0.1637,0.4095,0.1035,38.6,-3.44,-2.42,47.32,-6.24,4.53,0.0047,Yes,No,,
EnthermalPlus,Q452 5mm / Argon 11.79mm / SB70 5mm / Vacuum 0.25mm / Clear 4mm,25.44,5mm Clear,2106,Quad LoE 452 S2,Solarban® 70 glass  5mm,5434,Solarban® 70 S4,Clear Float Glass,413,,Ar90,0.237,0.0417,23.96,0.1407,0.3758,0.1122,40.1,-5.35,-2.33,49.07,-4.67,-2.31,0.0018,Yes,No,,
EnthermalPlus,Q452 5mm / Argon 11.45mm / LUMI 5mm / Vacuum 0.25mm / Clear 4mm,25.4,5mm Clear,2106,Quad LoE 452 S2,SGG ECLAZ II 5mm,20755,ECLAZ II S4,SGG PLANICLEAR 4mm,21011,,Ar90,0.3163,0.0557,17.95,0.1859,0.4762,0.105,38.92,-3.32,-2.97,48.88,-4.25,0.59,0.0094,Yes,No,,
EnthermalPlus,SB60 5mm / Argon 11.88mm / C180 5mm / Vacuum 0.25mm / Clear 4mm,25.43,Clear  5mm,5283,Solarban® 60 S2,5mm Clear,2193,LoE 180 S4,Float Glass - 4mm,2002,,Ar90,0.3719,0.0655,15.27,0.3268,0.6284,0.1526,46.06,-2.67,-4.05,48.77,-2.04,-3.83,0.0857,Yes,No,,
EnthermalPlus,SB60 5mm / Argon 11.88mm / C270 5mm / Vacuum 0.25mm / Clear 4mm,25.43,Clear  5mm,5283,Solarban® 60 S2,5mm Clear,2028,LoE² 270 S4,Float Glass - 4mm,2002,,Ar90,0.2881,0.0507,19.71,0.2623,0.5512,0.1322,43.11,-3.29,-2.49,46.1,-8.42,3.73,0.0452,Yes,No,,
EnthermalPlus,SB60 5mm / Argon 11.88mm / C272 5mm / Vacuum 0.25mm / Clear 4mm,25.43,Clear  5mm,5283,Solarban® 60 S2,5 mm Clear,2013,LoE² 272 S4,Float Glass - 4mm,2002,,Ar90,0.307,0.0541,18.49,0.2816,0.5697,0.1234,41.72,-1.86,-2.72,44.17,-3.4,2.29,0.0545,Yes,No,,
EnthermalPlus,SB60 5mm / Argon 11.88mm / C366 5mm / Vacuum 0.25mm / Clear 4mm,25.43,Clear  5mm,5283,Solarban® 60 S2,5mm Clear,2156,LoE³ 366 S4,Float Glass - 4mm,2002,,Ar90,0.2444,0.043,23.23,0.2171,0.5128,0.1256,42.08,-2.01,-3.3,44.15,-1.19,0.22,0.0163,Yes,No,,
EnthermalPlus,SB60 5mm / Argon 11.82mm / SB60 5mm / Vacuum 0.25mm / Clear 4mm,25.47,Clear  5mm,5283,Solarban® 60 S2,Clear  5mm,5283,Solarban® 60 S4,Clear Float Glass,413,,Ar90,0.2873,0.0506,19.77,0.2769,0.5694,0.1247,41.93,-2.09,-2.86,44.54,-4.3,3.33,0.0627,Yes,No,,
EnthermalPlus,SB60 5mm / Argon 11.82mm / SB70 5mm / Vacuum 0.25mm / Clear 4mm,25.47,Clear  5mm,5283,Solarban® 60 S2,Solarban® 70 glass  5mm,5434,Solarban® 70 S4,Clear Float Glass,413,,Ar90,0.2384,0.042,23.82,0.2146,0.5215,0.1413,44.44,-3.96,-3.53,46.87,-2.96,-3.8,0.0224,Yes,No,,
EnthermalPlus,SB60 5mm / Argon 11.48mm / LUMI 5mm / Vacuum 0.25mm / Clear 4mm,25.43,Clear  5mm,5283,Solarban® 60 S2,SGG ECLAZ II 5mm,20755,ECLAZ II S4,SGG PLANICLEAR 4mm,21011,,Ar90,0.3187,0.0561,17.82,0.3399,0.6626,0.1276,42.48,-1.76,-3.51,45.27,-1.7,-1.17,0.1325,Yes,No,,
EnthermalPlus,SB60 Solarbronze 5mm / Argon 11.88mm / C180 5mm / Vacuum 0.25mm / Clear 4mm,25.43,Solarbronze®  5mm,5273,Solarban® 60 S2,5mm Clear,2193,LoE 180 S4,Float Glass - 4mm,2002,,Ar90,0.3719,0.0655,15.27,0.2291,0.4114,0.0901,35.9,0.26,-0.3,47.43,-1.49,-4.06,0.0459,Yes,No,,
EnthermalPlus,SB60 Solarbronze 5mm / Argon 11.88mm / C270 5mm / Vacuum 0.25mm / Clear 4mm,25.43,Solarbronze®  5mm,5273,Solarban® 60 S2,5mm Clear,2028,LoE² 270 S4,Float Glass - 4mm,2002,,Ar90,0.2881,0.0507,19.71,0.1819,0.3609,0.0813,34.15,-0.23,0.27,44.97,-8.12,3.77,0.025,Yes,No,,
EnthermalPlus,SB60 Solarbronze 5mm / Argon 11.88mm / C272 5mm / Vacuum 0.25mm / Clear 4mm,25.43,Solarbronze®  5mm,5273,Solarban® 60 S2,5 mm Clear,2013,LoE² 272 S4,Float Glass - 4mm,2002,,Ar90,0.307,0.0541,18.49,0.196,0.3733,0.0776,33.37,0.41,0.03,42.89,-2.94,2.29,0.0305,Yes,No,,
EnthermalPlus,SB60 Solarbronze 5mm / Argon 11.88mm / C366 5mm / Vacuum 0.25mm / Clear 4mm,25.43,Solarbronze®  5mm,5273,Solarban® 60 S2,5mm Clear,2156,LoE³ 366 S4,Float Glass - 4mm,2002,,Ar90,0.2444,0.043,23.23,0.1486,0.3356,0.0786,33.58,0.36,-0.31,43.11,-0.57,0.11,0.0089,Yes,No,,
EnthermalPlus,SB60 Solarbronze 5mm / Argon 11.82mm / SB60 5mm / Vacuum 0.25mm / Clear 4mm,25.47,Solarbronze®  5mm,5273,Solarban® 60 S2,Clear  5mm,5283,Solarban® 60 S4,Clear Float Glass,413,,Ar90,0.2873,0.0506,19.77,0.192,0.3729,0.0782,33.49,0.24,0.0,43.27,-3.8,3.36,0.0341,Yes,No,,
EnthermalPlus,SB60 Solarbronze 5mm / Argon 11.82mm / SB70 5mm / Vacuum 0.25mm / Clear 4mm,25.47,Solarbronze®  5mm,5273,Solarban® 60 S2,Solarban® 70 glass  5mm,5434,Solarban® 70 S4,Clear Float Glass,413,,Ar90,0.2384,0.042,23.82,0.1463,0.3413,0.0852,34.92,-0.51,-0.29,45.89,-2.43,-4.09,0.0123,Yes,No,,
EnthermalPlus,SB60 Solarbronze 5mm / Argon 11.48mm / LUMI 5mm / Vacuum 0.25mm / Clear 4mm,25.43,Solarbronze®  5mm,5273,Solarban® 60 S2,SGG ECLAZ II 5mm,20755,ECLAZ II S4,SGG PLANICLEAR 4mm,21011,,Ar90,0.3187,0.0561,17.82,0.2365,0.4341,0.0794,33.79,0.6,-0.27,43.59,-1.04,-1.31,0.0692,Yes,No,,
EnthermalPlus,SB60 Solargray 5mm / Argon 11.88mm / C180 5mm / Vacuum 0.25mm / Clear 4mm,25.43,Solargray®  5mm,5288,Solarban® 60 S2,5mm Clear,2193,LoE 180 S4,Float Glass - 4mm,2002,,Ar90,0.3719,0.0655,15.27,0.2046,0.3547,0.0782,33.63,-0.3,-3.5,47.18,-1.59,-4.43,0.0445,Yes,No,,
EnthermalPlus,SB60 Solargray 5mm / Argon 11.88mm / C270 5mm / Vacuum 0.25mm / Clear 4mm,25.43,Solargray®  5mm,5288,Solarban® 60 S2,5mm Clear,2028,LoE² 270 S4,Float Glass - 4mm,2002,,Ar90,0.2881,0.0507,19.71,0.1625,0.3113,0.0717,32.19,-0.66,-2.5,44.77,-8.24,3.47,0.0243,Yes,No,,
EnthermalPlus,SB60 Solargray 5mm / Argon 11.88mm / C272 5mm / Vacuum 0.25mm / Clear 4mm,25.43,Solargray®  5mm,5288,Solarban® 60 S2,5 mm Clear,2013,LoE² 272 S4,Float Glass - 4mm,2002,,Ar90,0.307,0.0541,18.49,0.1751,0.3219,0.0689,31.54,-0.04,-2.57,42.65,-3.05,1.94,0.0297,Yes,No,,
EnthermalPlus,SB60 Solargray 5mm / Argon 11.88mm / C366 5mm / Vacuum 0.25mm / Clear 4mm,25.43,Solargray®  5mm,5288,Solarban® 60 S2,5mm Clear,2156,LoE³ 366 S4,Float Glass - 4mm,2002,,Ar90,0.2444,0.043,23.23,0.1327,0.2897,0.0697,31.72,0.0,-2.95,42.92,-0.61,-0.17,0.0087,Yes,No,,
EnthermalPlus,SB60 Solargray 5mm / Argon 11.82mm / SB60 5mm / Vacuum 0.25mm / Clear 4mm,25.47,Solargray®  5mm,5288,Solarban® 60 S2,Clear  5mm,5283,Solarban® 60 S4,Clear Float Glass,413,,Ar90,0.2873,0.0506,19.77,0.1714,0.3217,0.0694,31.64,-0.17,-2.63,43.04,-3.9,3.02,0.0332,Yes,No,,
EnthermalPlus,SB60 Solargray 5mm / Argon 11.82mm / SB70 5mm / Vacuum 0.25mm / Clear 4mm,25.47,Solargray®  5mm,5288,Solarban® 60 S2,Solarban® 70 glass  5mm,5434,Solarban® 70 S4,Clear Float Glass,413,,Ar90,0.2384,0.042,23.82,0.1305,0.2944,0.0747,32.85,-0.77,-3.21,45.71,-2.49,-4.36,0.012,Yes,No,,
EnthermalPlus,SB60 Solargray 5mm / Argon 11.48mm / LUMI 5mm / Vacuum 0.25mm / Clear 4mm,25.43,Solargray®  5mm,5288,Solarban® 60 S2,SGG ECLAZ II 5mm,20755,ECLAZ II S4,SGG PLANICLEAR 4mm,21011,,Ar90,0.3187,0.0561,17.82,0.2107,0.3743,0.0702,31.89,-0.0,-2.95,43.27,-1.18,-1.77,0.0669,Yes,No,,
EnthermalPlus,SB60 Optiblue 5mm / Argon 11.88mm / C180 5mm / Vacuum 0.25mm / Clear 4mm,25.43,Optiblue® (Solarban® z50)  5mm,5423,Solarban® 60 S2,5mm Clear,2193,LoE 180 S4,Float Glass - 4mm,2002,,Ar90,0.3719,0.0655,15.27,0.2711,0.4798,0.1074,39.3,-1.12,-7.24,47.82,-1.81,-4.52,0.0689,Yes,No,,
EnthermalPlus,SB60 Optiblue 5mm / Argon 11.88mm / C270 5mm / Vacuum 0.25mm / Clear 4mm,25.43,Optiblue® (Solarban® z50)  5mm,5423,Solarban® 60 S2,5mm Clear,2028,LoE² 270 S4,Float Glass - 4mm,2002,,Ar90,0.2881,0.0507,19.71,0.2147,0.4211,0.0955,37.12,-1.63,-5.49,45.3,-8.34,3.26,0.037,Yes,No,,
EnthermalPlus,SB60 Optiblue 5mm / Argon 11.88mm / C272 5mm / Vacuum 0.25mm / Clear 4mm,25.43,Optiblue® (Solarban® z50)  5mm,5423,Solarban® 60 S2,5 mm Clear,2013,LoE² 272 S4,Float Glass - 4mm,2002,,Ar90,0.307,0.0541,18.49,0.2315,0.4352,0.0903,36.1,-0.58,-5.52,43.27,-3.22,1.72,0.0449,Yes,No,,
EnthermalPlus,SB60 Optiblue 5mm / Argon 11.88mm / C366 5mm / Vacuum 0.25mm / Clear 4mm,25.43,Optiblue® (Solarban® z50)  5mm,5423,Solarban® 60 S2,5mm Clear,2156,LoE³ 366 S4,Float Glass - 4mm,2002,,Ar90,0.2444,0.043,23.23,0.1753,0.3919,0.0917,36.38,-0.53,-6.08,43.42,-0.87,-0.28,0.0133,Yes,No,,
EnthermalPlus,SB60 Optiblue 5mm / Argon 11.82mm / SB60 5mm / Vacuum 0.25mm / Clear 4mm,25.47,Optiblue® (Solarban® z50)  5mm,5423,Solarban® 60 S2,Clear  5mm,5283,Solarban® 60 S4,Clear Float Glass,413,,Ar90,0.2873,0.0506,19.77,0.2269,0.4351,0.0911,36.26,-0.75,-5.64,43.65,-4.09,2.79,0.0509,Yes,No,,
EnthermalPlus,SB60 Optiblue 5mm / Argon 11.82mm / SB70 5mm / Vacuum 0.25mm / Clear 4mm,25.47,Optiblue® (Solarban® z50)  5mm,5423,Solarban® 60 S2,Solarban® 70 glass  5mm,5434,Solarban® 70 S4,Clear Float Glass,413,,Ar90,0.2384,0.042,23.82,0.1726,0.3983,0.101,38.13,-1.83,-6.59,46.17,-2.71,-4.35,0.0183,Yes,No,,
EnthermalPlus,SB60 Optiblue 5mm / Argon 11.48mm / LUMI 5mm / Vacuum 0.25mm / Clear 4mm,25.43,Optiblue® (Solarban® z50)  5mm,5423,Solarban® 60 S2,SGG ECLAZ II 5mm,20755,ECLAZ II S4,SGG PLANICLEAR 4mm,21011,,Ar90,0.3187,0.0561,17.82,0.281,0.5062,0.0928,36.65,-0.61,-6.2,44.08,-1.43,-1.97,0.1048,Yes,No,,
