Product Type,Comment,Total Thickness (mm),Outer Lite (Name_Thickness mm),Outer Lite NFRC ID,Outer Lite Low-E,Middle Lite (Name_Thickness mm),Middle Lite NFRC ID,Middle Lite Low-E,Inner Lite (Name_Thickness mm),Inner Lite NFRC ID,Inner Lite Low-E,Gas Fill,U-value NFRC (W/m²K),U-value NFRC (BTU/hrftF),R-value NFRC,SHGC,Tvis (Visible Transmittance),Exterior Visible Reflectance,Exterior Reflected Color L*,Exterior Reflected Color a*,Exterior Reflected Color b*,Interior Reflected Color L*,Interior Reflected Color a*,Interior Reflected Color b*,T-UV,NFRC,CEN,g-factor,U-value CEN (W/m�K)
EnthermalPlus,SB60 Solarbronze 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.6mm / C366 4mm,25.45,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.2842,0.0501,19.98,0.1983,0.303,0.0754,32.86,0.84,0.86,41.64,-1.91,-2.07,0.0078,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.59mm / SB60 4mm,25.44,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear Float Glass,413,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.2866,0.0505,19.81,0.2164,0.3408,0.0748,32.74,0.08,1.51,41.57,-2.25,-0.69,0.0303,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.59mm / SB70 4mm,25.44,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear Float Glass,413,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.2839,0.05,20.0,0.1897,0.3118,0.0792,33.69,0.23,-0.09,45.22,-3.95,-3.16,0.0112,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.5mm / LUMI 4mm,25.45,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear Float Glass,413,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.2887,0.0508,19.67,0.2272,0.3891,0.074,32.59,0.73,0.14,43.29,-2.12,-1.38,0.0579,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.6mm / C180 4mm,25.45,Solargray®  6mm,5289,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2192,LoE 180 S5,Ar90,0.2914,0.0513,19.48,0.1933,0.3099,0.0694,31.69,-0.02,-3.28,48.15,-2.47,-4.1,0.0391,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.6mm / C270 4mm,25.45,Solargray®  6mm,5289,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2027,LoE² 270 S5,Ar90,0.2867,0.0505,19.81,0.1838,0.2725,0.0674,31.18,-1.63,-1.22,43.3,-4.03,-0.78,0.0213,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.6mm / C272 4mm,25.45,Solargray®  6mm,5289,Solarban® 60 S2,Clear Float Glass,413,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.2877,0.0507,19.73,0.1886,0.2814,0.065,30.61,-0.36,-1.71,41.15,-2.05,-0.82,0.0263,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.6mm / C366 4mm,25.45,Solargray®  6mm,5289,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.2842,0.0501,19.98,0.1724,0.2536,0.0657,30.79,0.19,-2.12,41.45,-1.96,-2.35,0.0076,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.59mm / SB60 4mm,25.44,Solargray®  6mm,5289,Solarban® 60 S2,Clear Float Glass,413,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.2866,0.0505,19.81,0.1883,0.2849,0.0653,30.69,-0.48,-1.45,41.33,-2.36,-1.05,0.0293,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.59mm / SB70 4mm,25.44,Solargray®  6mm,5289,Solarban® 60 S2,Clear Float Glass,413,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.2839,0.05,20.0,0.1648,0.2607,0.0686,31.47,-0.14,-3.24,45.03,-4.02,-3.43,0.0108,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.5mm / LUMI 4mm,25.45,Solargray®  6mm,5289,Solarban® 60 S2,Clear Float Glass,413,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.2887,0.0508,19.67,0.1973,0.3253,0.0647,30.59,0.13,-2.71,42.99,-2.26,-1.83,0.0558,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.6mm / C180 4mm,25.45,Optigray®  6mm,5265,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2192,LoE 180 S5,Ar90,0.2914,0.0513,19.48,0.246,0.4389,0.0957,37.07,-1.53,-3.18,48.71,-2.67,-3.85,0.0516,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.6mm / C270 4mm,25.45,Optigray®  6mm,5265,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2027,LoE² 270 S5,Ar90,0.2867,0.0505,19.81,0.2362,0.3859,0.0916,36.26,-4.02,-0.25,43.81,-4.21,-0.58,0.0279,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.6mm / C272 4mm,25.45,Optigray®  6mm,5265,Solarban® 60 S2,Clear Float Glass,413,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.2878,0.0507,19.73,0.2419,0.3985,0.0867,35.31,-1.86,-1.04,41.73,-2.25,-0.6,0.0344,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.6mm / C366 4mm,25.45,Optigray®  6mm,5265,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.2842,0.0501,19.98,0.2237,0.3591,0.0881,35.57,-1.01,-1.64,41.92,-2.2,-2.14,0.0099,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.59mm / SB60 4mm,25.44,Optigray®  6mm,5265,Solarban® 60 S2,Clear Float Glass,413,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.2866,0.0505,19.81,0.2416,0.4034,0.0875,35.44,-2.01,-0.64,41.92,-2.58,-0.82,0.0385,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.59mm / SB70 4mm,25.44,Optigray®  6mm,5265,Solarban® 60 S2,Clear Float Glass,413,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.2839,0.05,20.0,0.2143,0.3693,0.0938,36.7,-1.87,-3.11,45.48,-4.21,-3.2,0.0142,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.5mm / LUMI 4mm,25.45,Optigray®  6mm,5265,Solarban® 60 S2,Clear Float Glass,413,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.2887,0.0508,19.67,0.2516,0.4605,0.0863,35.28,-1.09,-2.56,43.72,-2.51,-1.56,0.0737,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.6mm / C180 4mm,25.45,Solarblue®  6mm,5364,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2192,LoE 180 S5,Ar90,0.2914,0.0513,19.48,0.2269,0.3914,0.0857,35.38,-1.92,-8.87,48.52,-2.8,-4.43,0.0497,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.6mm / C270 4mm,25.45,Solarblue®  6mm,5364,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2027,LoE² 270 S5,Ar90,0.2867,0.0505,19.81,0.2184,0.3443,0.0825,34.68,-4.47,-5.31,43.63,-4.33,-1.12,0.027,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.6mm / C272 4mm,25.45,Solarblue®  6mm,5364,Solarban® 60 S2,Clear Float Glass,413,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.2877,0.0507,19.73,0.2236,0.3553,0.0783,33.79,-2.41,-5.92,41.53,-2.38,-1.21,0.0334,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.6mm / C366 4mm,25.45,Solarblue®  6mm,5364,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.2842,0.0501,19.98,0.2068,0.3207,0.0794,34.0,-1.52,-6.71,41.76,-2.27,-2.62,0.0096,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.59mm / SB60 4mm,25.44,Solarblue®  6mm,5364,Solarban® 60 S2,Clear Float Glass,413,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.2866,0.0505,19.81,0.2233,0.3599,0.0789,33.89,-2.55,-5.56,41.72,-2.71,-1.44,0.0371,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.59mm / SB70 4mm,25.44,Solarblue®  6mm,5364,Solarban® 60 S2,Clear Float Glass,413,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.2839,0.05,20.0,0.1979,0.3295,0.0843,35.06,-2.03,-8.59,45.32,-4.3,-3.64,0.0137,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.5mm / LUMI 4mm,25.45,Solarblue®  6mm,5364,Solarban® 60 S2,Clear Float Glass,413,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.2887,0.0508,19.67,0.2323,0.4107,0.078,33.77,-1.54,-7.57,43.47,-2.68,-2.32,0.0708,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.6mm / C180 4mm,25.45,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2192,LoE 180 S5,Ar90,0.2914,0.0513,19.48,0.2748,0.4468,0.0978,37.6,-0.69,-7.65,48.77,-2.66,-4.22,0.0661,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.6mm / C270 4mm,25.45,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2027,LoE² 270 S5,Ar90,0.2867,0.0505,19.81,0.2606,0.3928,0.0936,36.76,-3.58,-3.93,43.86,-4.21,-0.94,0.0353,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.6mm / C272 4mm,25.45,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,Clear Float Glass,413,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.2877,0.0507,19.73,0.2676,0.4055,0.0885,35.76,-1.3,-4.69,41.79,-2.25,-1.01,0.0434,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.6mm / C366 4mm,25.45,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,Clear Float Glass,413,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.2842,0.0501,19.98,0.2441,0.3656,0.0899,36.03,-0.28,-5.48,41.97,-2.21,-2.45,0.0126,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.59mm / SB60 4mm,25.44,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,Clear Float Glass,413,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.2866,0.0505,19.81,0.267,0.4107,0.0892,35.89,-1.48,-4.26,41.98,-2.59,-1.23,0.049,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.59mm / SB70 4mm,25.44,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,Clear Float Glass,413,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.2839,0.05,20.0,0.2331,0.3759,0.096,37.23,-0.87,-7.46,45.52,-4.22,-3.46,0.018,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Vacuum 0.25mm / Clear 4mm / Argon 11.5mm / LUMI 4mm,25.45,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,Clear Float Glass,413,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.2887,0.0508,19.67,0.2808,0.4688,0.0881,35.74,-0.38,-6.48,43.8,-2.51,-2.07,0.095,Yes,No,,
EnthermalPlus,C180 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.85mm / C180 4mm,25.4,5mm Clear,2193,LoE 180 S2,Float Glass - 5mm,2003,,4mm Clear,2192,LoE 180 S5,Ar90,0.3732,0.0657,15.22,0.556,0.6852,0.1994,51.96,-2.05,-6.98,52.1,-1.91,-7.05,0.1173,Yes,No,,
EnthermalPlus,C180 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.85mm / C270 4mm,25.4,5mm Clear,2193,LoE 180 S2,Float Glass - 5mm,2003,,4mm Clear,2027,LoE² 270 S5,Ar90,0.3652,0.0643,15.55,0.4503,0.6018,0.1894,50.75,-5.87,-2.89,46.88,-3.57,-3.71,0.0593,Yes,No,,
EnthermalPlus,C180 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.85mm / C272 4mm,25.4,5mm Clear,2193,LoE 180 S2,Float Glass - 5mm,2003,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.367,0.0646,15.47,0.4734,0.621,0.1778,49.34,-2.63,-4.03,45.2,-1.47,-4.25,0.072,Yes,No,,
EnthermalPlus,C180 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.85mm / C366 4mm,25.4,5mm Clear,2193,LoE 180 S2,Float Glass - 5mm,2003,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.3611,0.0636,15.73,0.4062,0.5594,0.181,49.72,-1.24,-4.87,44.77,-2.12,-4.63,0.0217,Yes,No,,
EnthermalPlus,C180 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.84mm / SB60 4mm,25.39,5mm Clear,2193,LoE 180 S2,Float Glass - 5mm,2003,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.3651,0.0643,15.55,0.466,0.6288,0.1794,49.51,-2.86,-3.48,45.46,-1.93,-4.39,0.0847,Yes,No,,
EnthermalPlus,C180 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.84mm / SB70 4mm,25.39,5mm Clear,2193,LoE 180 S2,Float Glass - 5mm,2003,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.3605,0.0635,15.75,0.3873,0.5758,0.1948,51.39,-2.5,-6.85,48.15,-3.89,-5.19,0.0312,Yes,No,,
EnthermalPlus,C180 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.75mm / LUMI 4mm,25.4,5mm Clear,2193,LoE 180 S2,Float Glass - 5mm,2003,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.3685,0.0649,15.41,0.5544,0.718,0.1768,49.29,-1.53,-6.22,48.02,-1.52,-6.03,0.1727,Yes,No,,
EnthermalPlus,C270 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.85mm / C180 4mm,25.4,5mm Clear,2028,LoE² 270 S2,Float Glass - 5mm,2003,,4mm Clear,2192,LoE 180 S5,Ar90,0.2916,0.0514,19.47,0.3225,0.6011,0.157,46.68,-3.67,-3.67,50.87,-5.73,-2.96,0.0598,Yes,No,,
EnthermalPlus,C270 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.85mm / C270 4mm,25.4,5mm Clear,2028,LoE² 270 S2,Float Glass - 5mm,2003,,4mm Clear,2027,LoE² 270 S5,Ar90,0.2867,0.0505,19.8,0.3106,0.5283,0.1493,45.58,-7.14,0.13,45.76,-7.05,0.11,0.0327,Yes,No,,
EnthermalPlus,C270 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.85mm / C272 4mm,25.4,5mm Clear,2028,LoE² 270 S2,Float Glass - 5mm,2003,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.2878,0.0507,19.73,0.3179,0.5451,0.1402,44.29,-4.2,-0.85,43.94,-5.42,0.2,0.0402,Yes,No,,
EnthermalPlus,C270 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.85mm / C366 4mm,25.4,5mm Clear,2028,LoE² 270 S2,Float Glass - 5mm,2003,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.2842,0.05,19.98,0.295,0.4913,0.1427,44.62,-3.04,-1.63,43.74,-5.07,-1.44,0.0116,Yes,No,,
EnthermalPlus,C270 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.84mm / SB60 4mm,25.39,5mm Clear,2028,LoE² 270 S2,Float Glass - 5mm,2003,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.2866,0.0505,19.81,0.3175,0.552,0.1415,44.46,-4.37,-0.34,44.18,-5.89,0.0,0.0447,Yes,No,,
EnthermalPlus,C270 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.84mm / SB70 4mm,25.39,5mm Clear,2028,LoE² 270 S2,Float Glass - 5mm,2003,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.2838,0.05,20.01,0.2829,0.5056,0.1533,46.14,-4.32,-3.48,47.17,-6.81,-2.39,0.0162,Yes,No,,
EnthermalPlus,C270 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.75mm / LUMI 4mm,25.4,5mm Clear,2028,LoE² 270 S2,Float Glass - 5mm,2003,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.2888,0.0509,19.66,0.3301,0.6301,0.1395,44.25,-3.17,-2.88,46.48,-6.4,-0.6,0.0859,Yes,No,,
EnthermalPlus,C272 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.85mm / C180 4mm,25.4,5 mm Clear,2013,LoE² 272 S2,Float Glass - 5mm,2003,,4mm Clear,2192,LoE 180 S5,Ar90,0.3101,0.0546,18.31,0.3662,0.621,0.1456,45.08,-1.58,-4.19,49.47,-2.49,-4.09,0.072,Yes,No,,
EnthermalPlus,C272 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.85mm / C270 4mm,25.4,5 mm Clear,2013,LoE² 272 S2,Float Glass - 5mm,2003,,4mm Clear,2027,LoE² 270 S5,Ar90,0.3046,0.0536,18.64,0.3438,0.5457,0.1373,43.83,-5.52,0.25,44.49,-4.11,-0.86,0.0398,Yes,No,,
EnthermalPlus,C272 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.85mm / C272 4mm,25.4,5 mm Clear,2013,LoE² 272 S2,Float Glass - 5mm,2003,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.3058,0.0539,18.57,0.3537,0.5634,0.1278,42.39,-2.2,-0.9,42.51,-2.1,-0.93,0.0498,Yes,No,,
EnthermalPlus,C272 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.85mm / C366 4mm,25.4,5 mm Clear,2013,LoE² 272 S2,Float Glass - 5mm,2003,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.3017,0.0531,18.82,0.3221,0.5077,0.1304,42.78,-0.83,-1.85,42.55,-2.28,-2.32,0.0142,Yes,No,,
EnthermalPlus,C272 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.84mm / SB60 4mm,25.39,5 mm Clear,2013,LoE² 272 S2,Float Glass - 5mm,2003,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.3045,0.0536,18.65,0.3525,0.5705,0.1292,42.58,-2.42,-0.3,42.72,-2.47,-1.14,0.054,Yes,No,,
EnthermalPlus,C272 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.84mm / SB70 4mm,25.39,5 mm Clear,2013,LoE² 272 S2,Float Glass - 5mm,2003,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.3013,0.0531,18.85,0.308,0.5222,0.1417,44.48,-2.16,-4.09,46.06,-4.22,-3.31,0.0204,Yes,No,,
EnthermalPlus,C272 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.75mm / LUMI 4mm,25.4,5 mm Clear,2013,LoE² 272 S2,Float Glass - 5mm,2003,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.3069,0.0541,18.5,0.3738,0.6514,0.127,42.34,-1.02,-3.24,44.7,-2.28,-1.97,0.1023,Yes,No,,
EnthermalPlus,C340 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.85mm / C180 4mm,25.4,5mm Clear,2166,LoE³ 340 S2,Float Glass - 5mm,2003,,4mm Clear,2192,LoE 180 S5,Ar90,0.2727,0.048,20.82,0.1463,0.3363,0.1432,44.93,-6.31,-13.6,52.87,-2.93,-2.77,0.0093,Yes,No,,
EnthermalPlus,C340 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.85mm / C270 4mm,25.4,5mm Clear,2166,LoE³ 340 S2,Float Glass - 5mm,2003,,4mm Clear,2027,LoE² 270 S5,Ar90,0.2684,0.0473,21.16,0.1462,0.2958,0.1408,44.55,-7.5,-12.2,47.56,-4.74,0.38,0.0049,Yes,No,,
EnthermalPlus,C340 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.85mm / C272 4mm,25.4,5mm Clear,2166,LoE³ 340 S2,Float Glass - 5mm,2003,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.2694,0.0474,21.08,0.1486,0.3048,0.1377,44.09,-6.47,-12.45,45.97,-2.6,0.1,0.0061,Yes,No,,
EnthermalPlus,C340 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.85mm / C366 4mm,25.4,5mm Clear,2166,LoE³ 340 S2,Float Glass - 5mm,2003,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.2662,0.0469,21.33,0.144,0.2755,0.1384,44.18,-6.12,-12.7,45.38,-3.67,-0.52,0.0018,Yes,No,,
EnthermalPlus,C340 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.84mm / SB60 4mm,25.39,5mm Clear,2166,LoE³ 340 S2,Float Glass - 5mm,2003,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.2683,0.0473,21.16,0.1486,0.3088,0.1381,44.14,-6.49,-12.31,46.24,-3.17,0.13,0.0068,Yes,No,,
EnthermalPlus,C340 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.84mm / SB70 4mm,25.39,5mm Clear,2166,LoE³ 340 S2,Float Glass - 5mm,2003,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.2658,0.0468,21.36,0.1399,0.2834,0.142,44.73,-6.65,-13.28,48.74,-5.18,-1.71,0.0027,Yes,No,,
EnthermalPlus,C340 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.75mm / LUMI 4mm,25.4,5mm Clear,2166,LoE³ 340 S2,Float Glass - 5mm,2003,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.2702,0.0476,21.01,0.1504,0.3522,0.1375,44.09,-6.04,-13.17,48.97,-2.76,-0.63,0.0135,Yes,No,,
EnthermalPlus,C366 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.85mm / C180 4mm,25.4,5mm Clear,2156,LoE³ 366 S2,Float Glass - 5mm,2003,,4mm Clear,2192,LoE 180 S5,Ar90,0.2487,0.0438,22.83,0.238,0.5588,0.142,44.57,-2.23,-4.59,49.84,-1.07,-4.94,0.0218,Yes,No,,
EnthermalPlus,C366 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.85mm / C270 4mm,25.4,5mm Clear,2156,LoE³ 366 S2,Float Glass - 5mm,2003,,4mm Clear,2027,LoE² 270 S5,Ar90,0.2451,0.0432,23.16,0.2389,0.4913,0.1354,43.56,-5.17,-1.41,44.82,-2.92,-1.67,0.0116,Yes,No,,
EnthermalPlus,C366 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.85mm / C272 4mm,25.4,5mm Clear,2156,LoE³ 366 S2,Float Glass - 5mm,2003,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.2459,0.0433,23.09,0.2426,0.5071,0.1274,42.35,-2.38,-2.31,42.89,-0.71,-1.91,0.0143,Yes,No,,
EnthermalPlus,C366 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.85mm / C366 4mm,25.4,5mm Clear,2156,LoE³ 366 S2,Float Glass - 5mm,2003,,4mm Clear,2155,LoE³ 366 S5,Ar90,0.2433,0.0428,23.34,0.235,0.4575,0.1294,42.64,-1.51,-2.91,42.83,-1.39,-2.95,0.0042,Yes,No,,
EnthermalPlus,C366 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.84mm / SB60 4mm,25.39,5mm Clear,2156,LoE³ 366 S2,Float Glass - 5mm,2003,,Clear  4mm,5282,Solarban® 60 S5,Ar90,0.2451,0.0432,23.17,0.2428,0.5135,0.1286,42.51,-2.5,-1.87,43.09,-1.08,-2.09,0.016,Yes,No,,
EnthermalPlus,C366 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.84mm / SB70 4mm,25.39,5mm Clear,2156,LoE³ 366 S2,Float Glass - 5mm,2003,,Solarban® 70 glass  4mm,5433,Solarban® 70 S5,Ar90,0.243,0.0428,23.36,0.2276,0.4706,0.1387,44.05,-3.06,-4.28,46.32,-3.37,-3.87,0.0061,Yes,No,,
EnthermalPlus,C366 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.75mm / LUMI 4mm,25.4,5mm Clear,2156,LoE³ 366 S2,Float Glass - 5mm,2003,,SGG ECLAZ II 4mm,20754,ECLAZ II S5,Ar90,0.2466,0.0434,23.02,0.245,0.586,0.1268,42.32,-1.4,-4.1,45.18,-0.44,-3.17,0.0315,Yes,No,,
EnthermalPlus,Q452 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.85mm / C180 4mm,25.4,5mm Clear,2106,Quad LoE 452 S2,Float Glass - 5mm,2003,,4mm Clear,2192,LoE 180 S5,Ar90,0.2429,0.0428,23.38,0.1857,0.4523,0.1155,40.67,-3.99,-3.13,52.54,-4.77,-1.94,0.0063,Yes,No,,
EnthermalPlus,Q452 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.85mm / C270 4mm,25.4,5mm Clear,2106,Quad LoE 452 S2,Float Glass - 5mm,2003,,4mm Clear,2027,LoE² 270 S5,Ar90,0.2395,0.0422,23.71,0.1867,0.3976,0.1113,39.93,-6.01,-0.87,47.29,-6.12,1.01,0.0035,Yes,No,,
EnthermalPlus,Q452 5mm / Vacuum 0.25mm / Clear 5mm / Argon 11.85mm / C272 4mm,25.4,5mm Clear,2106,Quad LoE 452 S2,Float Glass - 5mm,2003,,4 mm Clear,2012,LoE² 272 S5,Ar90,0.2403,0.0423,23.63,0.1895,0.41,0.1059,39.01,-3.88,-1.5,45.65,-4.39,1.15,0.0044,Yes,No,,
